Code,Title,Description
311919,Other Snack Food Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing snack foods (except roasted nuts and peanut butter).

Illustrative Examples:

Corn chips and related corn snacks manufacturing
Popped popcorn (except candy-covered) manufacturing
Pork rinds manufacturing
Potato chips manufacturing
Pretzels (except soft) manufacturing
Tortilla chips manufacturing"
311920,Coffee and Tea Manufacturing,"This industry comprises establishments primarily engaged in one or more of the following: (1) roasting coffee; (2) manufacturing coffee and tea concentrates (including instant and freeze-dried); (3) blending tea; (4) manufacturing herbal tea; and (5) manufacturing coffee extracts, flavorings, and syrups."
311930,Flavoring Syrup and Concentrate Manufacturing,This industry comprises establishments primarily engaged in manufacturing flavoring syrup drink concentrates and related products for soda fountain use or for the manufacture of soft drinks.
311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing","This U.S. industry comprises establishments primarily engaged in manufacturing mayonnaise, salad dressing, vinegar, mustard, horseradish, soy sauce, tarter sauce, Worcestershire sauce, and other prepared sauces (except tomato-based and gravy)."
311942,Spice and Extract Manufacturing,"This U.S. industry comprises establishments primarily engaged in (1) manufacturing spices, table salt, seasonings, flavoring extracts (except coffee and meat), and natural food colorings and/or (2) manufacturing dry mix food preparations, such as salad dressing mixes, gravy and sauce mixes, frosting mixes, and other dry mix preparations."
311991,Perishable Prepared Food Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing perishable prepared foods, such as salads, sandwiches, prepared meals, fresh pizza, fresh pasta, and peeled or cut vegetables."
311999,All Other Miscellaneous Food Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing food (except animal food; grain and oilseed milling; sugar and confectionery products; preserved fruits, vegetables, and specialties; dairy products; meat products; seafood products; bakeries and tortillas; snack foods; coffee and tea; flavoring syrups and concentrates; seasonings and dressings; and perishable prepared food).  Included in this industry are establishments primarily engaged in mixing purchased dried and/or dehydrated ingredients including those mixing purchased dried and/or dehydrated ingredients for soup mixes and bouillon.

Illustrative Examples:

Baking powder manufacturing
Cake frosting, prepared, manufacturing
Dessert puddings manufacturing
Sweetening syrups (except pure maple) manufacturing
Egg substitutes manufacturing
Gelatin dessert preparations manufacturing 
Honey processing
Powdered drink mixes (except chocolate, coffee, tea, or milk based) manufacturing
Popcorn (except popped) manufacturing
Yeast manufacturing"
312111,Soft Drink Manufacturing,This U.S. industry comprises establishments primarily engaged in manufacturing soft drinks and artificially carbonated waters.
312112,Bottled Water Manufacturing,This U.S. industry comprises establishments primarily engaged in purifying and bottling water (including naturally carbonated).
312113,Ice Manufacturing,This U.S. industry comprises establishments primarily engaged in manufacturing ice.
312120,Breweries,"This industry comprises establishments primarily engaged in brewing beer, ale, lager, malt liquors, and nonalcoholic beer."
312130,Wineries,This industry comprises establishments primarily engaged in one or more of the following: (1) growing grapes and manufacturing wines and brandies; (2) manufacturing wines and brandies from grapes and other fruits grown elsewhere; and (3) blending wines and brandies.
312140,Distilleries,This industry comprises establishments primarily engaged in one or more of the following: (1) distilling potable liquors (except brandies); (2) distilling and blending liquors; and (3) blending and mixing liquors and other ingredients.
312230,Tobacco Manufacturing,"This industry comprises establishments primarily engaged in (1) stemming and redrying tobacco and/or (2) manufacturing cigarettes or other tobacco products.

Illustrative Examples:

Chewing tobacco manufacturing
Cigar manufacturing
Cigarettes manufacturing (except electronic)
Snuff manufacturing
Prepared pipe tobacco manufacturing
Tobacco leaf processing and aging"
313110,"Fiber, Yarn, and Thread Mills","This industry comprises establishments primarily engaged in one or more of the following: (1) spinning yarn; (2) manufacturing thread of any fiber; (3) texturizing, throwing, twisting, and winding purchased yarn or manmade fiber filaments; and (4) producing hemp yarn and further processing into rope or bags."
313210,Broadwoven Fabric Mills,"This industry comprises establishments primarily engaged in weaving broadwoven fabrics and felts (except tire fabrics and rugs).  Establishments in this industry may weave only, weave and finish, or weave, finish, and further fabricate fabric products."
313220,Narrow Fabric Mills and Schiffli Machine Embroidery,"This industry comprises establishments primarily engaged in one or more of the following: (1) weaving or braiding narrow fabrics in their final form or initially made in wider widths that are specially constructed for narrower widths; (2) making fabric-covered elastic yarn and thread; and (3) manufacturing Schiffli machine embroideries.  Establishments in this industry may weave only; weave and finish; or weave, finish, and further fabricate fabric products."
313230,Nonwoven Fabric Mills,"This industry comprises establishments primarily engaged in manufacturing nonwoven fabrics and felts. Processes used include bonding and/or interlocking fibers by mechanical, chemical, thermal, or solvent means, or by combinations thereof."
313240,Knit Fabric Mills,"This industry comprises establishments primarily engaged in one of the following: (1) knitting weft (i.e., circular) and warp (i.e., flat) fabric; (2) knitting and finishing weft and warp fabric; (3) manufacturing lace; or (4) manufacturing, dyeing, and finishing lace and lace goods.  Establishments in this industry may knit only; knit and finish; or knit, finish, and further fabricate fabric products (except apparel)."
313310,Textile and Fabric Finishing Mills,"This industry comprises (1) establishments primarily engaged in finishing textiles, fabrics, and apparel and (2) establishments of converters who buy fabric goods in the grey, have them finished on contract, and sell at wholesale.  Finishing operations include: bleaching, dyeing, printing (e.g., roller, screen, flock, plisse), stonewashing, and other mechanical finishing, such as preshrinking, shrinking, sponging, calendering, mercerizing, and napping; as well as cleaning, scouring, and the preparation of natural fibers and raw stock."
313320,Fabric Coating Mills,"This industry comprises establishments primarily engaged in coating, laminating, varnishing, waxing, and rubberizing textiles and apparel."
314110,Carpet and Rug Mills,"This industry comprises establishments primarily engaged in (1) manufacturing woven, tufted, and other carpets and rugs, such as art squares, floor mattings, needlepunch carpeting, and door mats and mattings, from textile materials or from twisted paper, grasses, reeds, sisal, jute, or rags and/or (2) finishing carpets and rugs."
314120,Curtain and Linen Mills,"This industry comprises establishments primarily engaged in manufacturing household textile products, such as curtains, draperies, linens, bedspreads, sheets, tablecloths, towels, and shower curtains, from purchased materials.  The household textile products may be made on a stock or custom basis for sale to individual retail customers."
314910,Textile Bag and Canvas Mills,"This industry comprises establishments primarily engaged in manufacturing textile bags or other canvas and canvas-like products, such as awnings, sails, tarpaulins, and tents from purchased textile fabrics or yarns.

Illustrative Examples:

Covers (e.g., boat, swimming pool, truck) made from purchased fabrics
Laundry bags made from purchased woven or knitted materials
Seed bags made from purchased woven or knitted materials
Textile bags made from purchased woven or knitted materials"
314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills","This U.S. industry comprises establishments primarily engaged in (1) manufacturing rope, cable, cordage, twine, and related products from all materials (e.g., abaca, sisal, henequen, cotton, paper, jute, flax, manmade fibers including glass) and/or (2) manufacturing cord and fabric of polyester, rayon, cotton, glass, steel, or other materials for use in reinforcing rubber tires, industrial belting, and similar uses."
314999,All Other Miscellaneous Textile Product Mills,"This U.S. industry comprises establishments primarily engaged in manufacturing textile products (except carpets and rugs; curtains and linens; textile bags and canvas products; rope, cordage, and twine; and tire cords and tire fabrics) from purchased materials.  These establishments may further embellish the textile products they manufacture with decorative stitching.  Establishments primarily engaged in adding decorative stitching such as embroidery or other art needlework on textile products, including apparel, on a contract or fee basis for the trade, are included in this industry.

Illustrative Examples:

Batts and batting (except nonwoven fabrics) manufacturing
Embroidering on textile products or apparel for the trade
Fishing nets made from purchased materials
Carpet cutting and binding
Sleeping bags manufacturing
Diapers (except disposable) made from purchased materials
Textile fire hoses made from purchased materials
Dust cloths made from purchased fabric
Weatherstripping made from purchased textiles"
315110,Hosiery and Sock Mills,This industry comprises establishments primarily engaged in knitting or knitting and finishing hosiery and socks.
315190,Other Apparel Knitting Mills,"This industry comprises establishments primarily engaged in one of the following: (1) knitting underwear, outerwear, and/or nightwear; (2) knitting fabric and manufacturing underwear, outerwear, and/or nightwear; or (3) knitting, manufacturing, and finishing knit underwear, outerwear, and/or nightwear."
315210,Cut and Sew Apparel Contractors,This industry comprises establishments commonly referred to as contractors primarily engaged in (1) cutting materials owned by others for apparel and accessories and/or (2) sewing materials owned by others for apparel and accessories.
315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,"This industry comprises establishments primarily engaged in manufacturing men's and boys' cut and sew apparel from purchased fabric.  Men's and boys' clothing jobbers, who perform entrepreneurial functions involved in apparel manufacture, including buying raw materials, designing and preparing samples, arranging for apparel to be made from their materials, and marketing finished apparel, are included."
315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing","This industry comprises establishments primarily engaged in manufacturing women's, girls', and infants’ apparel from purchased fabric.  Women's, girls', and infants’ clothing jobbers, who perform entrepreneurial functions involved in apparel manufacture, including buying raw materials, designing and preparing samples, arranging for apparel to be made from their materials, and marketing finished apparel, are included."
315280,Other Cut and Sew Apparel Manufacturing,"This industry comprises establishments primarily engaged in manufacturing cut and sew apparel from purchased fabric (except men's, boys', women's, girls', and infants’ apparel).  Clothing jobbers for these products, who perform entrepreneurial functions involved in apparel manufacture, including buying raw materials, designing and preparing samples, arranging for apparel to be made from their materials, and marketing finished apparel, are included.  Examples of products made by these establishments are fur or leather apparel, sheep-lined clothing, team athletic uniforms, band uniforms, academic caps and gowns, clerical vestments, and costumes."
315990,Apparel Accessories and Other Apparel Manufacturing,"This industry comprises establishments primarily engaged in manufacturing apparel and accessories (except apparel knitting mills, cut and sew apparel contractors, men's and boys' cut and sew apparel, women’s, girls', and infants’ cut and sew apparel, and other cut and sew apparel).  Jobbers, who perform entrepreneurial functions involved in apparel accessories manufacture, including buying raw materials, designing and preparing samples, arranging for apparel accessories to be made from their materials, and marketing finished apparel accessories, are included.  Examples of products made by these establishments are belts, caps, gloves (except medical, sporting, safety), hats, and neckties."
316110,Leather and Hide Tanning and Finishing,"This industry comprises establishments primarily engaged in one or more of the following: (1) tanning, currying, and finishing hides and skins; (2) having others process hides and skins on a contract basis; and (3) dyeing or dressing furs."
316210,Footwear Manufacturing,"This industry comprises establishments primarily engaged in manufacturing footwear (except orthopedic extension footwear).

Illustrative Examples:

Athletic shoes manufacturing
Ballet slippers manufacturing
Cleated athletic shoes manufacturing
Shoes, children's and infants’ (except orthopedic extension), manufacturing
Shoes, men’s (except orthopedic extension), manufacturing
Shoes, women’s (except orthopedic extension), manufacturing"
316992,Women's Handbag and Purse Manufacturing,This U.S. industry comprises establishments primarily engaged in manufacturing women's handbags and purses of any material (except precious metal).
316998,All Other Leather Good and Allied Product Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing leather products (except footwear, handbags, purses, and apparel) from purchased leather or leather substitutes (e.g., fabric, plastics).

Illustrative Examples:

Billfolds, all materials, manufacturing
Boot and shoe cut stock and findings, leather, manufacturing
Coin purses (except metal) manufacturing
Dog furnishings (e.g., collars, leashes, harnesses, muzzles) manufacturing
Key cases (except metal) manufacturing 
Leather belting for machinery (e.g., flat, solid, twisted, built-up) manufacturing
Luggage, all materials, manufacturing
Shoe soles, leather, manufacturing
Toilet kits and cases (except metal) manufacturing
Watch bands (except metal) manufacturing
Welders' jackets, leggings, and sleeves, leather, manufacturing"
321113,Sawmills,"This U.S. industry comprises establishments primarily engaged in sawing dimension lumber, boards, beams, timbers, poles, ties, shingles, shakes, siding, and wood chips from logs or bolts.  Sawmills may plane the rough lumber that they make with a planing machine to achieve smoothness and uniformity of size."
321114,Wood Preservation,"This U.S. industry comprises establishments primarily engaged in (1) treating wood sawed, planed, or shaped in other establishments with creosote or other preservatives, such as alkaline copper quat, copper azole, and sodium borates, to prevent decay and to protect against fire and insects and/or (2) sawing round wood poles, pilings, and posts and treating them with preservatives."
321211,Hardwood Veneer and Plywood Manufacturing,This U.S. industry comprises establishments primarily engaged in manufacturing hardwood veneer and/or hardwood plywood.
321212,Softwood Veneer and Plywood Manufacturing,This U.S. industry comprises establishments primarily engaged in manufacturing softwood veneer and/or softwood plywood.
321213,Engineered Wood Member (except Truss) Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing fabricated or laminated wood arches and/or other fabricated or laminated wood structural members.

Illustrative Examples:

Finger joint lumber manufacturing
I-joists, wood, fabricating
Laminated veneer lumber (LVL) manufacturing
Parallel strand lumber manufacturing
Timbers, structural, glue laminated or pre-engineered wood, manufacturing"
321214,Truss Manufacturing,This U.S. industry comprises establishments primarily engaged in manufacturing laminated or fabricated wood roof and floor trusses.
321219,Reconstituted Wood Product Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing reconstituted wood sheets and boards.

Illustrative Examples:

Medium density fiberboard (MDF) manufacturing
Oriented strandboard (OSB) manufacturing
Particleboard manufacturing
Reconstituted wood sheets and boards manufacturing
Waferboard manufacturing"
321911,Wood Window and Door Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing window and door units, sash, window and door frames, and doors from wood or wood clad with metal or plastics."
321912,"Cut Stock, Resawing Lumber, and Planing","This U.S. industry comprises establishments primarily engaged in one or more of the following: (1) manufacturing dimension lumber from purchased lumber; (2) manufacturing dimension stock (i.e., shapes) or cut stock; (3) resawing the output of sawmills; and (4) planing purchased lumber.  These establishments generally use woodworking machinery, such as jointers, planers, lathes, and routers to shape wood."
321918,Other Millwork (including Flooring),"This U.S. industry comprises establishments primarily engaged in manufacturing millwork (except wood windows, wood doors, and cut stock).

Illustrative Examples:

Clear and finger joint wood moldings manufacturing
Decorative wood moldings (e.g., base, chair rail, crown, shoe) manufacturing
Ornamental woodwork (e.g., cornices, mantel) manufacturing 
Planing mills, millwork 
Stairwork (e.g., newel posts, railings, stairs, staircases), wood, manufacturing
Wood flooring manufacturing
Wood shutters manufacturing"
321920,Wood Container and Pallet Manufacturing,"This industry comprises establishments primarily engaged in manufacturing wood pallets, wood box shook, wood boxes, other wood containers, and wood parts for pallets and containers."
321991,Manufactured Home (Mobile Home) Manufacturing,"This U.S. industry comprises establishments primarily engaged in making manufactured homes (i.e., mobile homes) and nonresidential mobile buildings.  Manufactured homes are designed to accept permanent water, sewer, and utility connections and although equipped with wheels, they are not intended for regular highway movement."
321992,Prefabricated Wood Building Manufacturing,This U.S. industry comprises establishments primarily engaged in manufacturing prefabricated wood buildings and wood sections and panels for prefabricated wood buildings.
321999,All Other Miscellaneous Wood Product Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing wood products (except establishments operating sawmills and preservation facilities; establishments manufacturing veneer, engineered wood products, millwork, wood containers, pallets, and wood container parts; and establishments making manufactured homes (i.e., mobile homes) and prefabricated buildings and components).

Illustrative Examples:

Cabinets (i.e., housings), wood (e.g., sewing machines, stereo, television), manufacturing
Cork products (except gaskets) manufacturing
Kiln drying lumber
Shoe trees manufacturing
Wood dowels manufacturing
Wood extension ladders manufacturing
Wood handles (e.g., broom, handtool, mop), manufacturing
Wood kitchenware manufacturing
Wood stepladders manufacturing
Wood toilet seats manufacturing
Wood toothpicks manufacturing"
322110,Pulp Mills,"This industry comprises establishments primarily engaged in manufacturing pulp without manufacturing paper or paperboard.  The pulp is made by separating the cellulose fibers from the other impurities in wood or other materials, such as used or recycled rags, linters, scrap paper, and straw."
322121,Paper (except Newsprint) Mills,"This U.S. industry comprises establishments primarily engaged in manufacturing paper (except newsprint and uncoated groundwood paper) from pulp.  These establishments may manufacture or purchase pulp. In addition, the establishments may also convert the paper they make."
322122,Newsprint Mills,"This U.S. industry comprises establishments primarily engaged in manufacturing newsprint and uncoated groundwood paper from pulp.  These establishments may manufacture or purchase pulp.  In addition, the establishments may also convert the paper they make."
322130,Paperboard Mills,"This industry comprises establishments primarily engaged in manufacturing paperboard (e.g., can/drum stock, container board, corrugating medium, folding carton stock, linerboard, tube) from pulp.  These establishments may manufacture or purchase pulp. In addition, the establishments may also convert the paperboard they make."
322211,Corrugated and Solid Fiber Box Manufacturing,"This U.S. industry comprises establishments primarily engaged in laminating purchased paper or paperboard into corrugated or solid fiber boxes and related products, such as pads, partitions, pallets, and corrugated paper without manufacturing paperboard.  These boxes are generally used for shipping."
322212,Folding Paperboard Box Manufacturing,This U.S. industry comprises establishments primarily engaged in converting paperboard (except corrugated) into folding paperboard boxes without manufacturing paper and paperboard.
322219,Other Paperboard Container Manufacturing,"This U.S. industry comprises establishments primarily engaged in converting paperboard into paperboard containers (except corrugated, solid fiber, and folding paperboard boxes) without manufacturing paperboard.

Illustrative Examples:

Fiber cans and drums (i.e., all-fiber, nonfiber ends of any material) made from purchased paperboard
Milk cartons made from purchased paper or paperboard
Sanitary food containers (except folding) made from purchased paper or paperboard 
Setup (i.e., not shipped flat) boxes made from purchased paperboard"
322220,Paper Bag and Coated and Treated Paper Manufacturing,"This industry comprises establishments primarily engaged in one or more of the following: (1) cutting and coating paper and paperboard; (2) cutting and laminating paper, paperboard, and other flexible materials (except plastics film to plastics film); (3) manufacturing bags, multiwall bags, sacks of paper, metal foil, coated paper, laminates, or coated combinations of paper and foil with plastics film; (4) manufacturing laminated aluminum and other converted metal foils from purchased foils; and (5) surface coating paper or paperboard."
322230,Stationery Product Manufacturing,"This industry comprises establishments primarily engaged in converting paper or paperboard into products used for writing, filing, art work, and similar applications.

Illustrative Examples:

Computer paper, die-cut, made from purchased paper
Die-cut paper products for office use made from purchased paper or paperboard
Envelopes (i.e., mailing, stationery) made from any material
Stationery made from purchased paper
Tablets (e.g., memo, note, writing) made from purchased paper
Tapes (e.g., adding machine, calculator, cash register) made from purchased paper"
322291,Sanitary Paper Product Manufacturing,"This U.S. industry comprises establishments primarily engaged in converting purchased sanitary paper stock or wadding into sanitary paper products, such as facial tissues, handkerchiefs, table napkins, toilet paper, towels, disposable diapers, sanitary napkins, and tampons."
322299,All Other Converted Paper Product Manufacturing,"This U.S. industry comprises establishments primarily engaged in converting paper or paperboard into products (except containers, bags, coated and treated paper, stationery products, and sanitary paper products) or converting pulp into pulp products, such as egg cartons, food trays, and other food containers from molded pulp.

Illustrative Examples:

Crepe paper made from purchased paper
Die-cut paper products (except for office use) made from purchased paper or paperboard
Molded pulp products (e.g., egg cartons, food containers, food trays) manufacturing
Paper novelties made from purchased paper"
323111,Commercial Printing (except Screen and Books),"This U.S. industry comprises establishments primarily engaged in commercial printing (except screen printing, books printing) without publishing (except grey goods printing).  The printing processes used in this industry include, but are not limited to, lithographic, gravure, flexographic, letterpress, engraving, and various digital printing technologies.  This industry includes establishments engaged in commercial printing on purchased stock materials, such as stationery, invitations, labels, and similar items, on a job-order basis. Establishments primarily engaged in traditional printing activities combined with document photocopying services (i.e., quick printers) or primarily engaged in printing graphical materials using digital printing equipment are included in this industry."
323113,Commercial Screen Printing,"This U.S. industry comprises establishments primarily engaged in screen printing without publishing (except books, grey goods, and manifold business forms).  This industry includes establishments engaged in screen printing on purchased stock materials, such as stationery, invitations, labels, and similar items, on a job-order basis.  Establishments primarily engaged in printing on apparel and textile products, such as T-shirts, caps, jackets, towels, and napkins, are included in this industry."
323117,Books Printing,This U.S. industry comprises establishments primarily engaged in printing or printing and binding books and pamphlets without publishing.
323120,Support Activities for Printing,"This industry comprises establishments primarily engaged in performing prepress and postpress services in support of printing activities.  Prepress services may include such things as platemaking, typesetting, trade binding, and sample mounting.  Postpress services include such things as book or paper bronzing, die cutting, edging, embossing, folding, gilding, gluing, and indexing."
324110,Petroleum Refineries,This industry comprises establishments primarily engaged in refining crude petroleum into refined petroleum.  Petroleum refining involves one or more of the following activities: (1) fractionation; (2) straight distillation of crude oil; and (3) cracking.
324121,Asphalt Paving Mixture and Block Manufacturing,This U.S. industry comprises establishments primarily engaged in manufacturing asphalt and tar paving mixtures and blocks from purchased asphaltic materials.
324122,Asphalt Shingle and Coating Materials Manufacturing,This U.S. industry comprises establishments primarily engaged in (1) saturating purchased mats and felts with asphalt or tar from purchased asphaltic materials and (2) manufacturing asphalt and tar and roofing cements and coatings from purchased asphaltic materials.
324191,Petroleum Lubricating Oil and Grease Manufacturing,This U.S. industry comprises establishments primarily engaged in blending or compounding refined petroleum to make lubricating oils and greases and/or re-refining used petroleum lubricating oils.
324199,All Other Petroleum and Coal Products Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing petroleum products (except asphalt paving, roofing, and saturated materials and lubricating oils and greases) from refined petroleum and coal products made in coke ovens not integrated with a steel mill.

Illustrative Examples:

Biodiesel fuels not made in petroleum refineries and blended with purchased refined petroleum
Coke oven products (e.g., coke, gases, tars) made in coke oven establishments
Petroleum briquettes made from refined petroleum
Petroleum jelly made from refined petroleum
Petroleum waxes made from refined petroleum"
325110,Petrochemical Manufacturing,"This industry comprises establishments primarily engaged in (1) manufacturing acyclic (i.e., aliphatic) hydrocarbons such as ethylene, propylene, and butylene made from refined petroleum or liquid hydrocarbons and/or (2) manufacturing cyclic aromatic hydrocarbons such as benzene, toluene, styrene, xylene, ethyl benzene, and cumene made from refined petroleum or liquid hydrocarbons."
325120,Industrial Gas Manufacturing,"This industry comprises establishments primarily engaged in manufacturing industrial organic and inorganic gases in compressed, liquid, and solid forms."
325130,Synthetic Dye and Pigment Manufacturing,"This industry comprises establishments primarily engaged in manufacturing synthetic organic and inorganic dyes and pigments, such as lakes and toners (except electrostatic and photographic)."
325180,Other Basic Inorganic Chemical Manufacturing,"This industry comprises establishments primarily engaged in manufacturing basic inorganic chemicals (except industrial gases and synthetic dyes and pigments).

Illustrative Examples:

Alkalies manufacturing
Aluminum compounds, not specified elsewhere by process, manufacturing
Carbides (e.g., baron, calcium, silicon, tungsten) manufacturing
Carbon black manufacturing
Chlorine manufacturing
Hydrochloric acid manufacturing
Potassium inorganic compounds, not specified elsewhere by process, manufacturing
Radioactive isotopes manufacturing
Sulfides and sulfites manufacturing
Sulfuric acid manufacturing"
325193,Ethyl Alcohol Manufacturing,This U.S. industry comprises establishments primarily engaged in manufacturing nonpotable ethyl alcohol.
325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing","This U.S. industry comprises establishments primarily engaged in one or more of the following: (1) distilling wood or gum into products, such as tall oil and wood distillates; (2) distilling coal tars; (3) manufacturing wood or gum chemicals, such as naval stores, natural tanning materials, charcoal briquettes, and charcoal (except activated); and (4) manufacturing cyclic crudes or cyclic intermediates (i.e., hydrocarbons, except aromatic petrochemicals) from refined petroleum or natural gas.

Cross-references.  Establishments primarily engaged in--"
325199,All Other Basic Organic Chemical Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing basic organic chemical products (except aromatic petrochemicals, industrial gases, synthetic organic dyes and pigments, gum and wood chemicals, cyclic crudes and intermediates, and ethyl alcohol).

Illustrative Examples:

Biodiesel fuels not made in petroleum refineries and not blended with petroleum
Calcium organic compounds, not specified elsewhere by process, manufacturing
Carbon organic compounds, not specified elsewhere by process, manufacturing
Enzyme proteins (i.e., basic synthetic chemicals) (except pharmaceutical use) manufacturing
Fatty acids (e.g., margaric, oleic, stearic) manufacturing
Organo-inorganic compound manufacturing
Plasticizers (i.e., basic synthetic chemicals) manufacturing
Silicone (except resins) manufacturing
Synthetic sweeteners (i.e., sweetening agents) manufacturing"
325211,Plastics Material and Resin Manufacturing,"This U.S. industry comprises establishments primarily engaged in (1) manufacturing resins, plastics materials, and nonvulcanizable thermoplastic elastomers and mixing and blending resins on a custom basis and/or (2) manufacturing noncustomized synthetic resins."
325212,Synthetic Rubber Manufacturing,This U.S. industry comprises establishments primarily engaged in manufacturing synthetic rubber.
325220,Artificial and Synthetic Fibers and Filaments Manufacturing,"This industry comprises establishments primarily engaged in (1) manufacturing cellulosic (e.g., rayon, acetate) and noncellulosic (e.g., nylon, polyolefin, polyester) fibers and filaments in the form of monofilament, filament yarn, staple, or tow or (2) manufacturing and texturizing cellulosic and noncellulosic fibers and filaments."
325311,Nitrogenous Fertilizer Manufacturing,This U.S. industry comprises establishments primarily engaged in one or more of the following: (1) manufacturing nitrogenous fertilizer materials and mixing ingredients into fertilizers; (2) manufacturing fertilizers from sewage or animal waste; and (3) manufacturing nitrogenous materials and mixing them into fertilizers.
325312,Phosphatic Fertilizer Manufacturing,This U.S. industry comprises establishments primarily engaged in (1) manufacturing phosphatic fertilizer materials or (2) manufacturing phosphatic materials and mixing them into fertilizers.
325314,Fertilizer (Mixing Only) Manufacturing,This U.S. industry comprises establishments primarily engaged in mixing ingredients made elsewhere into fertilizers.
325320,Pesticide and Other Agricultural Chemical Manufacturing,This industry comprises establishments primarily engaged in the formulation and preparation of agricultural and household pest control chemicals (except fertilizers).
325411,Medicinal and Botanical Manufacturing,"This U.S. industry comprises establishments primarily engaged in (1) manufacturing uncompounded medicinal chemicals and their derivatives (i.e., generally for use by pharmaceutical preparation manufacturers) and/or (2) grading, grinding, and milling uncompounded botanicals."
325412,Pharmaceutical Preparation Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing in-vivo diagnostic substances and pharmaceutical preparations (except biological) intended for internal and external consumption in dose forms, such as ampoules, tablets, capsules, vials, ointments, powders, solutions, and suspensions."
325413,In-Vitro Diagnostic Substance Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing in-vitro (i.e., not taken internally) diagnostic substances, such as chemical, biological, or radioactive substances. The substances are used for diagnostic tests that are performed in test tubes, petri dishes, machines, and other diagnostic test-type devices."
325414,Biological Product (except Diagnostic) Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing vaccines, toxoids, blood fractions, and culture media of plant or animal origin (except diagnostic)."
325510,Paint and Coating Manufacturing,"This industry comprises establishments primarily engaged in (1) mixing pigments, solvents, and binders into paints and other coatings, such as stains, varnishes, lacquers, enamels, shellacs, and water-repellent coatings for concrete and masonry, and/or (2) manufacturing allied paint products, such as putties, paint and varnish removers, paint brush cleaners, and frit."
325520,Adhesive Manufacturing,"This industry comprises establishments primarily engaged in manufacturing adhesives, glues, and caulking compounds."
325611,Soap and Other Detergent Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing and packaging soaps and other detergents, such as laundry and dishwashing detergents; toothpaste gels and tooth powders; and natural glycerin."
325612,Polish and Other Sanitation Good Manufacturing,This U.S. industry comprises establishments primarily engaged in manufacturing and packaging polishes and specialty cleaning preparations.
325613,Surface Active Agent Manufacturing,"This U.S. industry comprises establishments primarily engaged in (1) manufacturing bulk surface active agents for use as wetting agents, emulsifiers, and penetrants and/or (2) manufacturing textile and leather finishing agents used to reduce tension or speed the drying process."
325620,Toilet Preparation Manufacturing,"This industry comprises establishments primarily engaged in preparing, blending, compounding, and packaging toilet preparations, such as perfumes, shaving preparations, hair preparations, face creams, lotions (including sunscreens), and other cosmetic preparations."
325910,Printing Ink Manufacturing,This industry comprises establishments primarily engaged in manufacturing printing and inkjet inks and inkjet cartridges.
325920,Explosives Manufacturing,This industry comprises establishments primarily engaged in manufacturing explosives.
325991,Custom Compounding of Purchased Resins,This U.S. industry comprises establishments primarily engaged in (1) custom mixing and blending plastics resins made elsewhere or (2) reformulating plastics resins from recycled plastics products.
325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing","This U.S. industry comprises establishments primarily engaged in manufacturing sensitized film, sensitized paper, sensitized cloth, sensitized plates, toners (i.e., for photocopiers, laser printers, and similar electrostatic printing devices), toner cartridges, and photographic chemicals."
325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing chemical products (except basic chemicals, resins, and synthetic rubber; cellulosic and noncellulosic fibers and filaments; pesticides, fertilizers, and other agricultural chemicals; pharmaceuticals and medicines; paints, coatings and adhesives; soaps, cleaning compounds, and toilet preparations; printing inks; explosives; custom compounding of purchased resins; and photographic films, papers, plates, and chemicals).

Illustrative Examples:

Activated carbon and charcoal manufacturing
Antifreeze preparations manufacturing
Electronic cigarette vapor refills manufacturing
Industrial salt manufacturing
Lighter fluids (e.g., charcoal, cigarette) manufacturing
Matches and matchbook manufacturing
Pyrotechnics (e.g., flares, flashlight bombs, signals) manufacturing
Sugar substitutes (i.e., synthetic sweeteners blended with other ingredients) made from purchased synthetic sweeteners
Swimming pool chemical preparations manufacturing
Writing inks manufacturing"
